Customer_ID,Age,Gender,Location,Device,Customer_Type,Channel,Campaign_Type,Impressions,Clicks,Conversions,Campaign_Cost,Revenue,Discount_Used,Bounce_Rate_%,Session_Duration_sec,Email_Opened,Ad_Position,Date,Month
CUST107426,24,Female,Ahmedabad,Desktop,Returning,Social Media,Awareness,23612,3383,66,"$9,970.00","$27,969.00",No,89.44,706,No,Bottom,5/18/2024,May
CUST107427,56,Female,Hyderabad,Desktop,Returning,Google Ads,Conversion,14745,981,284,$324.00,"$28,968.00",No,16.17,794,Yes,Top,3/13/2024,March
CUST107428,20,Male,Kolkata,Mobile,Returning,Social Media,Awareness,39599,4452,180,"$7,416.00","$3,500.00",Yes,69.94,847,Yes,Top,1/2/2024,January
CUST107429,29,Female,Chennai,Desktop,New,Affiliate,Consideration,36911,3908,135,"$9,405.00","$16,462.00",No,21.99,799,Yes,Top,1/8/2024,January
CUST107430,24,Male,Delhi,Tablet,Returning,Organic,Conversion,46542,2838,375,"$8,401.00","$27,388.00",No,26.3,288,No,Bottom,10/28/2024,October
CUST107431,43,Male,Mumbai,Desktop,New,Affiliate,Consideration,74611,2051,132,"$3,947.00",$535.00,No,16.87,751,No,Middle,9/3/2024,September
CUST107432,50,Male,Kolkata,Desktop,New,Influencer,Consideration,45580,1998,63,"$5,857.00","$24,978.00",No,28.25,55,Yes,Bottom,6/13/2024,June
CUST107433,54,Male,Delhi,Desktop,New,Social Media,Awareness,49164,4984,26,"$3,706.00","$34,287.00",Yes,19.24,570,Yes,Middle,10/5/2024,October
CUST107434,32,Female,Pune,Mobile,New,Email,Consideration,67373,5807,288,"$5,596.00","$15,427.00",No,11.39,207,Yes,Middle,6/20/2024,June
CUST107435,19,Female,Hyderabad,Tablet,New,Affiliate,Conversion,59929,4224,313,"$5,388.00","$13,795.00",No,73.89,490,Yes,Middle,12/31/2024,December
CUST107436,58,Male,Hyderabad,Mobile,Returning,Influencer,Conversion,21281,1916,317,"$1,375.00","$14,631.00",No,25.24,419,No,Middle,7/6/2024,July
CUST107437,24,Male,Pune,Tablet,Returning,Google Ads,Consideration,42852,2907,337,"$3,402.00","$24,669.00",No,19.49,633,No,Top,2/19/2024,February
CUST107438,49,Male,Delhi,Mobile,New,Social Media,Consideration,2647,3636,281,$483.00,$191.00,No,31.78,456,Yes,Top,7/18/2024,July
CUST107439,21,Female,Kolkata,Desktop,Returning,Affiliate,Conversion,67447,1169,222,"$6,560.00","$3,754.00",Yes,70.3,239,Yes,Middle,4/14/2024,April
CUST107440,37,Male,Mumbai,Tablet,New,Email,Awareness,43275,3848,269,"$8,615.00","$38,077.00",No,27.98,135,Yes,Top,2/21/2024,February
CUST107441,53,Male,Delhi,Desktop,Returning,Affiliate,Awareness,31689,5406,31,"$6,031.00","$36,813.00",Yes,53.35,796,Yes,Bottom,5/15/2024,May
CUST107442,49,Female,Mumbai,Tablet,New,Email,Awareness,37418,3367,296,"$1,291.00","$31,145.00",No,27.36,781,No,Bottom,5/3/2024,May
CUST107443,45,Male,Chennai,Tablet,New,Social Media,Consideration,31116,4177,248,"$9,958.00","$10,682.00",Yes,40.97,81,Yes,Top,1/24/2024,January
CUST107444,30,Female,Ahmedabad,Mobile,New,Organic,Consideration,7398,190,141,"$9,321.00","$12,589.00",Yes,51.71,833,Yes,Bottom,11/7/2024,November
CUST107445,18,Female,Pune,Mobile,Returning,Email,Conversion,37319,3706,47,"$6,621.00","$28,212.00",Yes,70.63,741,No,Middle,6/10/2024,June
CUST107446,52,Male,Bangalore,Desktop,Returning,Email,Conversion,69428,3183,175,$977.00,"$14,313.00",No,32.54,300,No,Middle,10/14/2024,October
CUST107447,47,Male,Mumbai,Desktop,New,Influencer,Conversion,3967,3166,346,"$5,429.00","$29,818.00",Yes,45.72,869,No,Top,12/1/2024,December
CUST107448,53,Male,Hyderabad,Tablet,New,Organic,Conversion,29324,3717,293,"$3,929.00","$6,197.00",No,61.43,380,No,Middle,11/30/2024,November
CUST107449,42,Female,Ahmedabad,Tablet,Returning,Social Media,Awareness,42632,4236,390,$909.00,"$38,931.00",No,32.02,513,Yes,Middle,6/24/2024,June
CUST107450,33,Female,Chennai,Mobile,Returning,Affiliate,Consideration,74453,3817,32,"$2,974.00","$32,192.00",Yes,27.6,316,No,Top,9/3/2024,September
CUST107451,36,Female,Hyderabad,Mobile,New,Organic,Consideration,11431,2551,362,"$3,334.00","$5,184.00",No,55.51,163,No,Top,1/22/2024,January
CUST107452,18,Male,Chennai,Mobile,New,Google Ads,Awareness,46070,5849,96,"$1,018.00","$1,442.00",Yes,86.19,825,Yes,Middle,7/1/2024,July
CUST107453,22,Male,Hyderabad,Mobile,New,Social Media,Conversion,21268,282,23,"$8,582.00","$7,815.00",Yes,82.81,169,No,Bottom,3/6/2024,March
CUST107454,39,Male,Delhi,Mobile,Returning,Organic,Conversion,60092,5307,25,"$2,986.00","$19,079.00",Yes,58.03,380,Yes,Top,6/26/2024,June
CUST107455,41,Male,Kolkata,Tablet,New,Social Media,Consideration,38236,2268,49,"$6,859.00","$18,369.00",Yes,43.76,871,Yes,Top,2/11/2024,February
CUST107456,54,Male,Delhi,Tablet,Returning,Google Ads,Conversion,76942,2169,169,$536.00,"$21,419.00",Yes,55.27,159,No,Top,4/26/2024,April
CUST107457,53,Male,Delhi,Desktop,Returning,Affiliate,Consideration,52468,3076,94,"$8,006.00","$4,111.00",Yes,74.16,572,No,Top,11/2/2024,November
CUST107458,53,Female,Kolkata,Tablet,New,Influencer,Awareness,49819,2433,218,"$6,469.00","$18,890.00",Yes,17.43,126,No,Bottom,10/6/2024,October
CUST107459,21,Female,Chennai,Mobile,Returning,Organic,Consideration,42778,3572,380,"$6,331.00","$2,032.00",Yes,72.5,425,Yes,Bottom,8/2/2024,August
CUST107460,53,Female,Chennai,Tablet,New,Affiliate,Awareness,69118,5561,140,"$8,974.00","$12,607.00",No,62.64,733,Yes,Top,4/26/2024,April
CUST107461,35,Male,Kolkata,Tablet,New,Google Ads,Conversion,15648,2708,223,"$6,289.00","$39,885.00",Yes,31.52,535,Yes,Top,8/9/2024,August
CUST107462,33,Female,Hyderabad,Tablet,Returning,Affiliate,Consideration,51830,4996,278,"$5,731.00","$33,915.00",No,80.08,469,No,Middle,3/18/2024,March
CUST107463,58,Female,Mumbai,Desktop,New,Social Media,Conversion,47808,2216,164,"$2,569.00","$39,431.00",Yes,16.39,10,Yes,Top,3/7/2024,March
CUST107464,35,Female,Chennai,Desktop,Returning,Influencer,Conversion,32679,516,364,"$8,441.00","$26,401.00",Yes,83.49,884,No,Top,3/28/2024,March
CUST107465,39,Male,Hyderabad,Tablet,Returning,Email,Conversion,37967,3482,58,"$3,591.00","$29,324.00",No,41.03,180,Yes,Middle,4/13/2024,April
CUST107466,19,Male,Mumbai,Tablet,New,Organic,Consideration,3885,769,271,"$1,555.00","$12,266.00",Yes,74.83,32,Yes,Bottom,2/3/2024,February
CUST107467,38,Female,Kolkata,Mobile,Returning,Affiliate,Conversion,39897,4122,294,"$7,725.00","$36,643.00",Yes,22.36,805,Yes,Middle,12/29/2024,December
CUST107468,53,Male,Delhi,Desktop,Returning,Email,Consideration,49762,1066,199,"$2,676.00","$15,029.00",Yes,55.4,159,No,Top,6/22/2024,June
CUST107469,56,Male,Chennai,Mobile,New,Influencer,Conversion,38677,1999,81,"$3,562.00","$39,270.00",No,12.68,186,No,Bottom,4/11/2024,April
CUST107470,56,Male,Bangalore,Mobile,Returning,Email,Awareness,25322,3049,249,"$9,835.00","$18,132.00",No,32.3,132,No,Top,7/2/2024,July
CUST107471,46,Male,Delhi,Tablet,New,Affiliate,Consideration,13199,3621,346,"$7,532.00","$38,736.00",Yes,76.37,454,Yes,Bottom,5/4/2024,May
CUST107472,43,Female,Pune,Tablet,New,Google Ads,Awareness,11312,5205,264,"$9,158.00","$26,152.00",Yes,46.35,685,No,Middle,9/9/2024,September
CUST107473,38,Male,Mumbai,Tablet,Returning,Organic,Awareness,46005,2120,91,"$3,508.00","$34,280.00",Yes,62.76,866,No,Middle,11/15/2024,November
CUST107474,34,Female,Bangalore,Mobile,Returning,Social Media,Consideration,39009,4518,277,"$4,230.00","$12,394.00",No,74.58,297,Yes,Top,11/13/2024,November
CUST107475,33,Female,Delhi,Mobile,New,Social Media,Consideration,10677,4819,74,"$4,562.00","$3,107.00",No,52.43,732,No,Top,11/5/2024,November
CUST107476,48,Male,Ahmedabad,Mobile,Returning,Organic,Consideration,10171,4257,309,"$7,116.00","$23,812.00",Yes,56.87,256,No,Middle,6/4/2024,June
CUST107477,26,Male,Chennai,Tablet,New,Email,Conversion,11483,1068,13,"$9,337.00","$25,520.00",Yes,71.31,439,Yes,Top,11/13/2024,November
CUST107478,48,Male,Bangalore,Tablet,Returning,Social Media,Conversion,70256,781,214,"$1,324.00","$16,707.00",Yes,19.64,154,Yes,Bottom,9/16/2024,September
CUST107479,31,Female,Hyderabad,Tablet,New,Organic,Awareness,60832,4148,78,"$2,525.00","$15,490.00",No,15.72,702,No,Middle,10/25/2024,October
CUST107480,54,Female,Mumbai,Mobile,New,Organic,Consideration,50186,2755,132,"$4,314.00","$18,336.00",Yes,59.75,378,Yes,Middle,10/5/2024,October
CUST107481,19,Female,Pune,Mobile,Returning,Social Media,Awareness,41539,3642,224,"$3,361.00","$37,432.00",No,88.01,829,No,Middle,4/5/2024,April
CUST107482,31,Female,Hyderabad,Desktop,Returning,Google Ads,Conversion,55627,1421,239,"$1,170.00","$23,731.00",No,61.58,443,Yes,Middle,5/11/2024,May
CUST107483,50,Female,Ahmedabad,Tablet,Returning,Email,Awareness,46997,5507,363,"$2,591.00","$18,754.00",Yes,66.41,819,Yes,Bottom,3/7/2024,March
CUST107484,52,Female,Bangalore,Mobile,New,Google Ads,Awareness,25477,1176,349,$991.00,"$32,325.00",Yes,62.68,123,No,Middle,11/21/2024,November
CUST107485,56,Female,Delhi,Desktop,New,Google Ads,Consideration,1395,2216,256,"$4,173.00","$24,858.00",Yes,58.46,703,No,Top,11/13/2024,November
CUST107486,37,Male,Mumbai,Mobile,Returning,Influencer,Consideration,39639,4942,141,"$7,705.00","$31,061.00",No,25.81,71,Yes,Bottom,7/7/2024,July
CUST107487,19,Female,Chennai,Mobile,Returning,Email,Awareness,72113,3168,238,"$9,863.00","$16,801.00",No,77.22,33,No,Bottom,1/29/2024,January
CUST107488,58,Female,Pune,Tablet,New,Google Ads,Conversion,37031,4641,54,"$4,402.00","$13,048.00",Yes,56.11,66,No,Bottom,2/18/2024,February
CUST107489,36,Female,Delhi,Desktop,Returning,Affiliate,Awareness,29542,3026,16,"$5,593.00","$29,683.00",No,88.27,399,No,Top,6/24/2024,June
CUST107490,54,Female,Pune,Mobile,Returning,Social Media,Conversion,52411,585,8,"$9,631.00","$14,627.00",Yes,15.53,92,Yes,Top,2/27/2024,February
CUST107491,35,Male,Chennai,Desktop,New,Email,Awareness,18243,1808,383,"$6,698.00","$31,578.00",Yes,33.88,636,No,Top,5/13/2024,May
CUST107492,33,Female,Kolkata,Desktop,Returning,Influencer,Awareness,16089,2019,354,"$4,867.00","$21,000.00",Yes,17.95,604,Yes,Middle,10/21/2024,October
CUST107493,21,Female,Mumbai,Tablet,New,Google Ads,Consideration,67589,965,350,"$1,914.00","$26,987.00",Yes,78.73,502,No,Bottom,2/23/2024,February
CUST107494,29,Male,Bangalore,Desktop,New,Affiliate,Awareness,19419,2062,267,"$4,599.00",$536.00,Yes,75.43,636,Yes,Top,1/7/2024,January
CUST107495,46,Male,Pune,Tablet,Returning,Social Media,Conversion,59031,3474,121,"$5,588.00","$10,317.00",No,71.84,85,Yes,Bottom,4/19/2024,April
CUST107496,24,Female,Mumbai,Tablet,Returning,Social Media,Awareness,14234,4756,364,"$3,317.00","$31,728.00",Yes,64.29,169,Yes,Middle,10/2/2024,October
CUST107497,31,Female,Pune,Tablet,Returning,Affiliate,Awareness,18267,527,321,"$1,204.00","$33,782.00",Yes,18.53,674,Yes,Bottom,11/6/2024,November
CUST107498,29,Female,Delhi,Desktop,New,Email,Conversion,44700,4245,398,"$8,354.00","$37,104.00",Yes,42.48,73,No,Bottom,5/11/2024,May
CUST107499,52,Female,Pune,Mobile,New,Social Media,Awareness,8180,5211,36,$789.00,"$26,295.00",Yes,66.36,745,Yes,Middle,9/11/2024,September
CUST107500,22,Female,Kolkata,Tablet,New,Social Media,Awareness,48452,4768,308,"$4,154.00","$2,094.00",No,38.87,525,No,Bottom,12/4/2024,December
CUST107501,34,Female,Delhi,Mobile,Returning,Social Media,Awareness,35663,3065,168,"$4,399.00","$6,993.00",No,67.43,176,Yes,Top,5/26/2024,May
CUST107502,59,Male,Delhi,Desktop,New,Organic,Awareness,54513,4518,379,"$1,203.00","$26,195.00",No,32.83,139,Yes,Top,7/29/2024,July
CUST107503,49,Male,Mumbai,Mobile,New,Google Ads,Conversion,36551,5265,333,"$4,953.00","$8,890.00",No,53.48,416,Yes,Top,9/20/2024,September
CUST107504,27,Female,Hyderabad,Mobile,New,Google Ads,Conversion,64669,5902,259,"$3,071.00","$26,415.00",Yes,38.36,720,Yes,Bottom,9/28/2024,September
CUST107505,34,Female,Chennai,Tablet,Returning,Social Media,Conversion,51560,1548,391,"$5,617.00","$9,668.00",Yes,83.72,93,Yes,Middle,11/17/2024,November
CUST107506,22,Female,Pune,Tablet,New,Influencer,Conversion,27700,4629,342,"$2,447.00","$31,257.00",Yes,45.39,557,Yes,Middle,6/19/2024,June
CUST107507,59,Male,Bangalore,Tablet,Returning,Organic,Awareness,76805,1053,70,"$2,399.00","$37,062.00",No,32.93,709,No,Top,4/1/2024,April
CUST107508,26,Female,Ahmedabad,Desktop,Returning,Social Media,Conversion,36429,5592,16,"$5,832.00","$39,276.00",Yes,14.56,446,Yes,Middle,2/13/2024,February
CUST107509,50,Male,Delhi,Mobile,New,Email,Awareness,26113,4586,101,"$1,326.00","$22,975.00",No,21.64,26,No,Top,2/25/2024,February
CUST107510,53,Male,Hyderabad,Desktop,New,Organic,Consideration,16902,2865,217,"$3,434.00","$38,934.00",Yes,55.19,607,Yes,Bottom,6/12/2024,June
CUST107511,53,Female,Delhi,Desktop,New,Influencer,Awareness,25696,755,391,"$3,523.00","$38,535.00",Yes,66.09,848,No,Bottom,2/25/2024,February
CUST107512,35,Male,Hyderabad,Desktop,Returning,Email,Awareness,40954,2176,277,"$1,860.00",$168.00,No,86.35,260,No,Bottom,4/20/2024,April
CUST107513,26,Female,Hyderabad,Desktop,Returning,Affiliate,Conversion,6451,5181,295,"$5,050.00","$33,711.00",No,57.74,509,No,Bottom,5/31/2024,May
CUST107514,46,Male,Bangalore,Tablet,Returning,Affiliate,Conversion,5882,4143,236,"$8,205.00","$6,981.00",Yes,64.46,625,Yes,Middle,2/27/2024,February
CUST107515,31,Female,Hyderabad,Mobile,Returning,Google Ads,Conversion,61455,2630,103,"$6,388.00","$2,506.00",Yes,59.58,864,No,Bottom,3/3/2024,March
CUST107516,42,Female,Bangalore,Tablet,New,Organic,Consideration,45391,3462,132,"$5,550.00","$3,404.00",Yes,82.2,471,No,Top,2/24/2024,February
CUST107517,32,Male,Mumbai,Tablet,New,Google Ads,Awareness,26589,4328,8,"$1,333.00","$4,016.00",Yes,34.2,339,Yes,Top,8/15/2024,August
CUST107518,23,Male,Delhi,Desktop,Returning,Google Ads,Consideration,19268,3728,59,"$1,018.00","$34,177.00",Yes,58.26,458,No,Middle,5/8/2024,May
CUST107519,59,Male,Bangalore,Tablet,Returning,Organic,Awareness,61250,2848,275,"$2,856.00","$25,918.00",No,86.78,770,No,Top,1/2/2024,January
CUST107520,46,Female,Chennai,Mobile,Returning,Affiliate,Awareness,16449,4269,341,"$6,267.00","$24,460.00",Yes,10.57,325,No,Top,7/18/2024,July
CUST107521,32,Male,Kolkata,Desktop,Returning,Organic,Consideration,25713,2939,122,"$3,896.00","$8,914.00",Yes,31.68,887,Yes,Middle,5/29/2024,May
CUST107522,46,Male,Delhi,Tablet,Returning,Email,Consideration,65021,177,289,"$1,367.00","$4,470.00",Yes,70.7,474,No,Middle,2/29/2024,February
CUST107523,21,Female,Kolkata,Desktop,Returning,Influencer,Awareness,34531,2361,347,"$4,119.00","$37,861.00",No,47.59,305,No,Middle,9/17/2024,September
CUST107524,35,Female,Chennai,Mobile,Returning,Google Ads,Consideration,63753,5500,124,"$6,106.00","$12,903.00",Yes,23.47,215,No,Middle,9/9/2024,September
CUST107525,56,Male,Pune,Desktop,Returning,Affiliate,Conversion,66954,3457,382,"$1,267.00","$5,660.00",Yes,55.73,314,Yes,Middle,2/25/2024,February
CUST107526,33,Male,Chennai,Tablet,New,Google Ads,Awareness,5415,2851,70,"$6,715.00","$32,586.00",No,51.21,833,No,Top,1/28/2024,January
CUST107527,28,Male,Mumbai,Tablet,New,Social Media,Conversion,17564,4737,165,"$7,003.00","$31,062.00",No,46.33,346,No,Middle,10/1/2024,October
CUST107528,31,Female,Pune,Mobile,Returning,Influencer,Consideration,13624,2301,31,"$1,614.00","$2,646.00",Yes,37.34,787,Yes,Bottom,8/12/2024,August
CUST107529,20,Female,Pune,Mobile,New,Email,Conversion,79270,4938,173,"$8,084.00","$31,266.00",Yes,14.2,387,No,Middle,5/16/2024,May
CUST107530,59,Male,Hyderabad,Desktop,New,Google Ads,Consideration,66508,2244,364,"$2,775.00","$22,717.00",No,58.33,219,No,Middle,9/8/2024,September
CUST107531,55,Female,Chennai,Tablet,New,Social Media,Conversion,31691,658,350,"$8,466.00","$2,833.00",Yes,51.38,172,No,Bottom,6/5/2024,June
CUST107532,59,Male,Ahmedabad,Mobile,Returning,Social Media,Consideration,74068,2659,24,"$7,197.00","$27,571.00",No,56.83,403,No,Bottom,12/8/2024,December
CUST107533,35,Male,Hyderabad,Mobile,Returning,Influencer,Awareness,57581,71,319,"$2,198.00","$39,496.00",Yes,10.2,820,Yes,Bottom,4/30/2024,April
CUST107534,37,Female,Chennai,Tablet,Returning,Affiliate,Awareness,76971,4932,160,"$4,745.00","$34,835.00",No,16.61,29,Yes,Bottom,8/22/2024,August
CUST107535,42,Male,Pune,Mobile,New,Affiliate,Awareness,37592,1491,302,"$4,906.00","$17,367.00",No,23.42,729,No,Middle,6/12/2024,June
CUST107536,55,Male,Ahmedabad,Mobile,Returning,Google Ads,Awareness,6458,349,324,"$2,698.00","$35,024.00",Yes,45.88,410,Yes,Bottom,3/31/2024,March
CUST107537,30,Female,Hyderabad,Tablet,New,Google Ads,Consideration,57022,3685,125,"$1,847.00","$20,588.00",Yes,74.63,560,No,Top,6/18/2024,June
CUST107538,21,Male,Kolkata,Mobile,Returning,Affiliate,Conversion,59551,804,284,"$4,621.00","$11,147.00",No,29.67,59,Yes,Top,9/14/2024,September
CUST107539,31,Male,Delhi,Tablet,Returning,Email,Awareness,70858,315,186,"$9,170.00","$31,136.00",No,74.67,101,Yes,Middle,11/8/2024,November
CUST107540,50,Female,Ahmedabad,Tablet,New,Email,Consideration,71844,365,158,"$3,723.00","$18,373.00",No,28.82,850,Yes,Bottom,6/9/2024,June
CUST107541,45,Male,Chennai,Desktop,Returning,Social Media,Consideration,52663,2221,25,"$3,063.00","$2,117.00",Yes,69.92,477,Yes,Bottom,11/8/2024,November
CUST107542,54,Male,Chennai,Tablet,New,Influencer,Awareness,43625,2299,62,"$2,776.00","$32,022.00",Yes,79.94,719,No,Top,4/1/2024,April
CUST107543,25,Female,Hyderabad,Mobile,Returning,Email,Awareness,50749,2399,84,"$9,287.00","$38,534.00",Yes,75.32,210,Yes,Bottom,10/8/2024,October
CUST107544,51,Female,Chennai,Desktop,Returning,Google Ads,Consideration,12824,1525,225,"$1,022.00","$39,704.00",No,69.07,185,Yes,Bottom,2/19/2024,February
CUST107545,22,Female,Pune,Desktop,Returning,Email,Conversion,12093,3894,176,"$8,961.00","$2,242.00",Yes,13.08,426,Yes,Top,11/12/2024,November
CUST107546,22,Male,Hyderabad,Mobile,New,Influencer,Consideration,59293,4494,314,$822.00,"$28,326.00",Yes,36.41,812,Yes,Bottom,12/29/2024,December
CUST107547,48,Female,Hyderabad,Desktop,Returning,Google Ads,Awareness,45742,3467,238,"$3,655.00","$38,086.00",No,25.72,671,Yes,Top,12/31/2024,December
CUST107548,26,Male,Ahmedabad,Mobile,New,Influencer,Awareness,8051,2014,46,"$8,472.00","$30,092.00",Yes,47.97,55,No,Middle,6/19/2024,June
CUST107549,59,Female,Bangalore,Desktop,New,Affiliate,Awareness,60350,587,277,"$1,043.00","$7,210.00",No,38.34,98,Yes,Bottom,7/20/2024,July
CUST107550,49,Male,Kolkata,Mobile,New,Influencer,Conversion,11730,3976,364,$319.00,"$13,995.00",Yes,59.42,237,Yes,Middle,9/24/2024,September
CUST107551,50,Male,Kolkata,Tablet,Returning,Influencer,Conversion,16606,49,191,"$8,432.00","$31,750.00",No,55.26,896,No,Top,2/27/2024,February
CUST107552,20,Female,Bangalore,Tablet,Returning,Influencer,Conversion,59176,3520,173,"$8,426.00","$35,337.00",No,44.47,784,No,Middle,7/10/2024,July
CUST107553,47,Male,Ahmedabad,Desktop,Returning,Google Ads,Consideration,44923,3678,159,"$7,781.00","$27,837.00",Yes,71.39,24,No,Top,4/3/2024,April
CUST107554,29,Male,Pune,Desktop,Returning,Influencer,Consideration,22334,2561,353,"$5,840.00","$32,484.00",No,11.18,358,Yes,Middle,7/8/2024,July
CUST107555,46,Female,Delhi,Tablet,Returning,Influencer,Conversion,5003,2631,212,"$5,768.00","$6,461.00",No,79.26,174,Yes,Middle,2/28/2024,February
CUST107556,20,Male,Chennai,Mobile,New,Organic,Conversion,22447,3287,90,"$6,863.00","$1,140.00",No,10.24,467,Yes,Bottom,2/24/2024,February
CUST107557,43,Male,Ahmedabad,Desktop,New,Organic,Awareness,76424,3914,233,"$2,894.00","$15,437.00",Yes,46.16,595,Yes,Top,12/27/2024,December
CUST107558,47,Male,Mumbai,Tablet,New,Social Media,Awareness,65887,3229,164,"$1,985.00","$24,002.00",No,80.51,325,No,Bottom,1/24/2024,January
CUST107559,26,Female,Chennai,Desktop,New,Google Ads,Consideration,18344,713,322,"$3,645.00","$21,027.00",No,43.44,630,No,Top,3/11/2024,March
CUST107560,43,Female,Mumbai,Tablet,New,Organic,Conversion,11648,2062,179,"$5,860.00","$37,237.00",Yes,70.45,278,Yes,Middle,4/8/2024,April
CUST107561,19,Female,Ahmedabad,Tablet,New,Influencer,Conversion,64764,3893,108,"$5,505.00","$13,002.00",No,42.23,156,Yes,Middle,4/26/2024,April
CUST107562,20,Female,Kolkata,Tablet,Returning,Email,Consideration,13508,5330,33,"$9,086.00","$21,091.00",Yes,78.07,505,Yes,Top,11/18/2024,November
CUST107563,21,Female,Pune,Mobile,New,Influencer,Conversion,34363,4786,188,"$6,989.00","$22,671.00",Yes,89.94,314,Yes,Top,10/29/2024,October
CUST107564,42,Female,Delhi,Desktop,New,Email,Awareness,61838,2771,326,"$1,780.00",$592.00,Yes,81.86,288,No,Top,2/17/2024,February
CUST107565,30,Female,Delhi,Mobile,New,Affiliate,Conversion,75891,1523,220,"$8,081.00","$22,546.00",No,14.46,64,Yes,Top,5/15/2024,May
CUST107566,56,Female,Delhi,Mobile,New,Affiliate,Consideration,65841,197,172,"$8,713.00","$2,210.00",No,21.86,474,Yes,Bottom,2/15/2024,February
CUST107567,52,Male,Bangalore,Tablet,Returning,Google Ads,Consideration,11565,5502,168,"$8,260.00","$5,413.00",Yes,53.35,531,No,Top,12/20/2024,December
CUST107568,40,Male,Pune,Mobile,New,Google Ads,Conversion,78466,2803,374,"$9,951.00","$38,073.00",No,86.93,193,Yes,Top,7/8/2024,July
CUST107569,26,Male,Mumbai,Desktop,Returning,Affiliate,Consideration,26266,2739,65,"$9,515.00","$8,367.00",No,42.51,125,Yes,Top,9/12/2024,September
CUST107570,19,Male,Delhi,Desktop,Returning,Google Ads,Awareness,38355,1764,267,"$7,458.00","$31,733.00",No,32.16,369,Yes,Middle,11/22/2024,November
CUST107571,58,Female,Pune,Tablet,New,Email,Awareness,5617,1013,270,"$9,734.00","$14,182.00",Yes,87.2,840,Yes,Bottom,3/12/2024,March
CUST107572,48,Male,Chennai,Tablet,New,Email,Awareness,65507,4918,125,"$4,239.00","$3,930.00",No,66.7,194,No,Middle,9/2/2024,September
CUST107573,19,Male,Mumbai,Desktop,Returning,Social Media,Conversion,45051,3340,246,"$4,463.00","$7,218.00",Yes,71.63,567,No,Top,12/6/2024,December
CUST107574,49,Male,Kolkata,Desktop,New,Google Ads,Consideration,59030,5836,271,"$2,652.00","$10,176.00",Yes,18.86,577,Yes,Bottom,6/12/2024,June
CUST107575,35,Male,Bangalore,Tablet,New,Google Ads,Awareness,43058,3066,258,"$4,421.00","$17,217.00",Yes,31,630,Yes,Middle,5/15/2024,May
CUST107576,30,Male,Hyderabad,Mobile,New,Social Media,Consideration,53010,2408,237,"$2,136.00","$9,332.00",Yes,50.29,283,No,Bottom,8/30/2024,August
CUST107577,22,Female,Ahmedabad,Desktop,Returning,Influencer,Consideration,65245,4915,303,$622.00,"$31,027.00",No,68.92,589,No,Middle,5/1/2024,May
CUST107578,59,Female,Ahmedabad,Tablet,New,Email,Consideration,22347,5877,90,"$8,480.00",$334.00,No,37.78,324,No,Top,2/1/2024,February
CUST107579,27,Male,Mumbai,Tablet,Returning,Influencer,Awareness,16742,5365,215,"$2,976.00","$29,045.00",No,26.34,141,Yes,Top,9/9/2024,September
CUST107580,42,Male,Kolkata,Desktop,Returning,Organic,Consideration,28400,5147,229,"$4,888.00","$14,656.00",No,44.97,152,No,Top,5/16/2024,May
CUST107581,51,Male,Kolkata,Tablet,Returning,Social Media,Awareness,9397,2019,154,"$4,389.00","$25,562.00",No,43.94,680,No,Bottom,7/16/2024,July
CUST107582,54,Male,Kolkata,Desktop,New,Organic,Awareness,20764,554,302,"$4,079.00","$26,919.00",No,79.84,779,No,Top,6/24/2024,June
CUST107583,47,Female,Chennai,Tablet,Returning,Organic,Awareness,52541,3049,163,"$8,370.00","$25,941.00",No,84.7,725,No,Top,4/5/2024,April
CUST107584,24,Male,Mumbai,Tablet,New,Google Ads,Conversion,42989,754,144,"$7,105.00","$24,334.00",Yes,23.51,583,Yes,Middle,6/1/2024,June
CUST107585,23,Female,Mumbai,Mobile,Returning,Influencer,Consideration,73674,5488,300,"$7,937.00","$4,343.00",No,32.36,170,No,Top,5/28/2024,May
CUST107586,20,Male,Hyderabad,Tablet,New,Google Ads,Conversion,7956,3257,353,"$8,288.00","$11,540.00",Yes,72.88,439,No,Bottom,2/12/2024,February
CUST107587,30,Female,Delhi,Desktop,New,Social Media,Conversion,78943,969,189,"$1,450.00",$46.00,No,29.6,261,Yes,Bottom,11/30/2024,November
CUST107588,20,Female,Chennai,Desktop,Returning,Affiliate,Conversion,61807,5952,128,"$5,610.00","$21,709.00",No,31.17,443,Yes,Middle,10/2/2024,October
CUST107589,43,Female,Kolkata,Mobile,Returning,Google Ads,Conversion,67884,567,275,"$4,195.00","$20,803.00",Yes,64.13,157,Yes,Top,4/16/2024,April
CUST107590,41,Male,Hyderabad,Desktop,Returning,Organic,Awareness,36844,331,196,"$1,559.00","$30,551.00",No,50.87,459,No,Middle,10/29/2024,October
CUST107591,23,Male,Mumbai,Tablet,New,Organic,Awareness,10238,988,191,"$3,640.00",$588.00,Yes,66.29,330,No,Top,6/2/2024,June
CUST107592,59,Female,Chennai,Mobile,New,Influencer,Consideration,71905,5971,348,"$9,740.00","$23,812.00",Yes,15.81,774,No,Middle,6/25/2024,June
CUST107593,29,Male,Bangalore,Desktop,New,Influencer,Consideration,11298,2294,325,"$1,779.00","$1,127.00",No,50.34,861,No,Middle,3/28/2024,March
